Timestamp,Device_ID,Device_Type,Parameter_Changed,New_Value,Trigger_Source,Outdoor_Temp_C,Feels_Like_Temp_C,Humidity_Pct,Wind_Speed_kmh,Cloud_Cover_Pct,UV_Index,Is_Raining,Minutes_Since_Sunset,Minutes_To_Sunrise,Is_Daylight,room,device_name,device_kind,Old_Value,previous_automation
2026-04-06 18:42:22,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,10,Human,31.4,41.3,49.0,11.3,6.0,0.0,0,-11.0,-720.0,1,,,,,
2026-04-06 19:06:22,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human,34.1,41.4,43.0,12.2,15.0,0.0,0,13.0,-720.0,0,,,,,
2026-04-06 19:07:22,LivingRoom_LED_1,Smart LED Bulb,Brightness,60,Human,34.9,43.8,44.0,14.8,11.0,0.0,0,14.0,-720.0,0,,,,,
2026-04-06 19:08:22,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human,43.3,44.8,39.0,18.1,21.0,0.0,0,15.0,-720.0,0,,,,,
2026-04-06 19:23:22,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human,34.6,40.6,46.0,14.7,6.0,0.0,0,30.0,-720.0,0,,,,,
2026-04-06 22:04:00,Bedroom_LED_2,Smart LED Bulb,Power State,On,Human,37.7,40.3,46.0,15.3,17.0,0.0,0,190.6,-720.0,0,,,,,
2026-04-06 22:05:00,Bedroom_LED_2,Smart LED Bulb,Brightness,50,Human,38.1,43.4,43.0,16.6,24.0,0.0,0,191.6,-720.0,0,,,,,
2026-04-06 22:06:00,Bedroom_LED_2,Smart LED Bulb,Color Temperature,3000,Human,43.2,39.6,38.0,18.8,21.0,0.0,0,192.6,-720.0,0,,,,,
2026-04-06 22:26:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,19,Human,32.8,39.8,41.0,11.2,11.0,0.0,0,212.6,-720.0,0,,,,,
2026-04-06 22:27:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human,32.3,43.4,51.0,13.5,23.0,0.0,0,213.6,-720.0,0,,,,,
2026-04-06 22:49:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human,35.2,42.9,48.0,20.0,17.0,0.0,0,235.6,-720.0,0,,,,,
2026-04-06 22:55:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human,34.8,41.6,56.0,11.8,9.0,0.0,0,241.6,-720.0,0,,,,,
2026-04-06 22:57:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,28.1,43.1,48.0,11.7,11.0,0.0,0,243.6,-720.0,0,,,,,
2026-04-06 22:58:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,30.1,36.7,55.0,14.4,6.0,0.0,0,244.6,-720.0,0,,,,,
2026-04-07 06:31:00,Garden_Irrigation_1,Smart Irrigation Controller,Zone 1 State,On,Human,32.8,44.4,36.0,17.4,24.0,0.0,0,-720.0,-3.1,1,,,,,
2026-04-07 06:54:56,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,89,Human,34.3,45.2,49.0,15.9,6.0,0.0,0,-718.7,-27.0,1,,,,,
2026-04-07 07:04:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,20,Human,38.0,46.2,57.0,18.6,13.0,0.0,0,-709.6,-36.1,1,,,,,
2026-04-07 07:05:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human,41.9,42.0,56.0,22.2,13.0,0.0,0,-708.6,-37.1,1,,,,,
2026-04-07 07:06:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Low,Human,37.3,42.4,39.0,14.0,24.0,0.0,0,-707.6,-38.1,1,,,,,
2026-04-07 07:56:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human,31.2,40.4,39.0,8.5,12.0,0.0,0,-657.6,-88.1,1,,,,,
2026-04-07 07:57:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,40,Human,35.2,41.1,40.0,12.8,5.0,0.0,0,-656.6,-89.1,1,,,,,
2026-04-07 09:07:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human,34.4,37.5,56.0,17.2,24.0,11.0,0,-586.6,-159.1,1,,,,,
2026-04-07 12:39:00,LivingRoom_Fan_1,Smart Ceiling Fan,Power State,On,Human,35.4,42.0,56.0,15.4,5.0,10.3,0,-374.6,-371.1,1,,,,,
2026-04-07 12:40:00,LivingRoom_Fan_1,Smart Ceiling Fan,Fan Speed,High,Human,37.4,41.4,54.0,14.9,18.0,10.3,0,-373.6,-372.1,1,,,,,
2026-04-07 17:48:00,LivingRoom_Fan_1,Smart Ceiling Fan,Power State,Off,Human,37.2,44.7,36.0,22.6,18.0,11.8,0,-65.6,-680.1,1,,,,,
2026-04-07 18:45:37,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,0,Human,33.2,35.0,42.0,20.5,16.0,0.0,0,-8.0,-720.0,1,,,,,
2026-04-07 19:08:37,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human,38.4,48.2,44.0,9.8,5.0,0.0,0,15.0,-720.0,0,,,,,
2026-04-07 19:09:37,LivingRoom_LED_1,Smart LED Bulb,Brightness,65,Human,35.6,44.7,43.0,13.4,18.0,0.0,0,16.0,-720.0,0,,,,,
2026-04-07 19:10:37,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3500,Human,35.0,40.6,53.0,11.4,9.0,0.0,0,17.0,-720.0,0,,,,,
2026-04-07 19:43:37,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human,37.5,43.6,54.0,10.6,24.0,0.0,0,50.0,-720.0,0,,,,,
2026-04-07 22:01:00,Bedroom_LED_2,Smart LED Bulb,Power State,On,Human,36.3,39.3,56.0,8.4,20.0,0.0,0,187.4,-720.0,0,,,,,
2026-04-07 22:02:00,Bedroom_LED_2,Smart LED Bulb,Brightness,50,Human,31.9,41.4,39.0,12.4,8.0,0.0,0,188.4,-720.0,0,,,,,
2026-04-07 22:03:00,Bedroom_LED_2,Smart LED Bulb,Color Temperature,2700,Human,31.8,37.8,43.0,16.4,9.0,0.0,0,189.4,-720.0,0,,,,,
2026-04-07 22:21:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,19,Human,32.6,48.0,49.0,21.0,20.0,0.0,0,207.4,-720.0,0,,,,,
2026-04-07 22:22:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human,37.2,47.6,46.0,16.1,12.0,0.0,0,208.4,-720.0,0,,,,,
2026-04-07 22:37:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human,36.0,37.4,43.0,11.8,12.0,0.0,0,223.4,-720.0,0,,,,,
2026-04-07 23:12:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human,39.3,36.8,47.0,25.7,11.0,0.0,0,258.4,-720.0,0,,,,,
2026-04-07 23:14:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,37.5,40.3,54.0,12.4,16.0,0.0,0,260.4,-720.0,0,,,,,
2026-04-07 23:15:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,36.9,37.3,57.0,12.7,16.0,0.0,0,261.4,-720.0,0,,,,,
2026-04-08 06:37:00,Garden_Irrigation_1,Smart Irrigation Controller,Zone 1 State,On,Human,33.2,41.3,55.0,7.6,16.0,0.0,0,-720.0,-9.9,1,,,,,
2026-04-08 06:53:08,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,97,Human,38.1,40.3,48.0,16.2,9.0,0.0,0,-720.0,-26.0,1,,,,,
2026-04-08 07:09:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,21,Human,33.0,43.3,55.0,3.4,23.0,0.0,0,-704.9,-41.9,1,,,,,
2026-04-08 07:10:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human,37.3,42.7,39.0,20.5,24.0,0.0,0,-703.9,-42.9,1,,,,,
2026-04-08 07:11:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Med,Human,35.7,46.7,38.0,22.0,16.0,0.0,0,-702.9,-43.9,1,,,,,
2026-04-08 07:52:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human,34.6,46.8,44.0,10.4,14.0,0.0,0,-661.9,-84.9,1,,,,,
2026-04-08 07:53:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,40,Human,38.0,47.7,57.0,11.3,16.0,0.0,0,-660.9,-85.9,1,,,,,
2026-04-08 08:51:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human,36.9,40.8,49.0,13.2,11.0,10.4,0,-602.9,-143.9,1,,,,,
2026-04-08 12:34:00,LivingRoom_Fan_1,Smart Ceiling Fan,Power State,On,Human,35.4,36.8,47.0,9.6,16.0,11.3,0,-379.9,-366.9,1,,,,,
2026-04-08 12:35:00,LivingRoom_Fan_1,Smart Ceiling Fan,Fan Speed,High,Human,42.4,46.3,42.0,13.1,16.0,9.7,0,-378.9,-367.9,1,,,,,
2026-04-08 17:58:00,LivingRoom_Fan_1,Smart Ceiling Fan,Power State,Off,Human,38.3,41.6,54.0,17.5,19.0,8.4,0,-55.9,-690.9,1,,,,,
2026-04-08 18:49:53,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,0,Human,36.6,41.3,47.0,14.6,7.0,0.0,0,-4.0,-720.0,1,,,,,
2026-04-08 19:12:53,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human,36.2,44.2,57.0,13.2,5.0,0.0,0,19.0,-720.0,0,,,,,
2026-04-08 19:13:53,LivingRoom_LED_1,Smart LED Bulb,Brightness,80,Human,37.1,42.1,57.0,9.4,7.0,0.0,0,20.0,-720.0,0,,,,,
2026-04-08 19:14:53,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human,36.3,43.7,48.0,10.3,16.0,0.0,0,21.0,-720.0,0,,,,,
2026-04-08 19:37:53,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human,35.0,50.4,47.0,16.8,16.0,0.0,0,44.0,-720.0,0,,,,,
2026-04-08 22:08:00,Bedroom_LED_2,Smart LED Bulb,Power State,On,Human,37.0,37.2,42.0,15.1,15.0,0.0,0,194.1,-720.0,0,,,,,
2026-04-08 22:09:00,Bedroom_LED_2,Smart LED Bulb,Brightness,40,Human,35.5,37.3,57.0,8.7,22.0,0.0,0,195.1,-720.0,0,,,,,
2026-04-08 22:10:00,Bedroom_LED_2,Smart LED Bulb,Color Temperature,3000,Human,32.6,42.9,37.0,17.1,12.0,0.0,0,196.1,-720.0,0,,,,,
2026-04-08 22:44:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,19,Human,33.7,42.4,46.0,17.5,18.0,0.0,0,230.1,-720.0,0,,,,,
2026-04-08 22:45:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human,40.0,41.2,49.0,11.6,9.0,0.0,0,231.1,-720.0,0,,,,,
2026-04-08 22:47:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human,31.8,39.5,45.0,14.7,6.0,0.0,0,233.1,-720.0,0,,,,,
2026-04-08 22:51:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human,35.3,47.4,52.0,23.6,23.0,0.0,0,237.1,-720.0,0,,,,,
2026-04-08 22:53:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,33.4,39.0,37.0,21.1,17.0,0.0,0,239.1,-720.0,0,,,,,
2026-04-08 22:54:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,36.9,40.5,39.0,11.3,18.0,0.0,0,240.1,-720.0,0,,,,,
2026-04-09 06:22:00,Garden_Irrigation_1,Smart Irrigation Controller,Zone 1 State,On,Human,34.8,41.6,35.0,21.2,23.0,0.0,0,-720.0,4.3,0,,,,,
2026-04-09 06:54:20,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,88,Human,39.7,35.8,42.0,25.4,7.0,0.0,0,-719.8,-28.0,1,,,,,
2026-04-09 07:09:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,21,Human,33.4,44.6,56.0,15.8,5.0,0.0,0,-705.1,-42.7,1,,,,,
2026-04-09 07:10:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human,36.5,38.4,52.0,12.2,11.0,0.0,0,-704.1,-43.7,1,,,,,
2026-04-09 07:11:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Med,Human,40.6,39.2,56.0,12.6,16.0,0.0,0,-703.1,-44.7,1,,,,,
2026-04-09 07:58:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human,37.6,43.9,35.0,17.8,17.0,0.0,0,-656.1,-91.7,1,,,,,
2026-04-09 07:59:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,40,Human,36.3,36.2,55.0,7.6,15.0,0.0,0,-655.1,-92.7,1,,,,,
2026-04-09 09:01:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human,40.0,39.4,35.0,9.3,10.0,11.4,0,-593.1,-154.7,1,,,,,
2026-04-09 12:50:00,LivingRoom_Fan_1,Smart Ceiling Fan,Power State,On,Human,42.7,45.8,56.0,9.7,6.0,10.1,0,-364.1,-383.7,1,,,,,
2026-04-09 12:51:00,LivingRoom_Fan_1,Smart Ceiling Fan,Fan Speed,High,Human,39.1,46.6,54.0,10.0,17.0,9.0,0,-363.1,-384.7,1,,,,,
2026-04-09 17:51:00,LivingRoom_Fan_1,Smart Ceiling Fan,Power State,Off,Human,35.3,44.8,43.0,8.2,20.0,9.8,0,-63.1,-684.7,1,,,,,
2026-04-09 18:42:08,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,0,Human,33.3,45.0,40.0,14.7,14.0,0.0,0,-12.0,-720.0,1,,,,,
2026-04-09 18:59:08,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human,34.7,40.2,42.0,18.4,10.0,0.0,0,5.0,-720.0,0,,,,,
2026-04-09 19:00:08,LivingRoom_LED_1,Smart LED Bulb,Brightness,75,Human,32.0,39.6,41.0,4.2,18.0,0.0,0,6.0,-720.0,0,,,,,
2026-04-09 19:01:08,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,2700,Human,35.5,41.1,40.0,27.7,16.0,0.0,0,7.0,-720.0,0,,,,,
2026-04-09 19:47:08,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human,38.7,44.1,36.0,27.2,11.0,0.0,0,53.0,-720.0,0,,,,,
2026-04-09 21:57:00,Bedroom_LED_2,Smart LED Bulb,Power State,On,Human,35.1,43.2,40.0,10.7,21.0,0.0,0,182.9,-720.0,0,,,,,
2026-04-09 21:58:00,Bedroom_LED_2,Smart LED Bulb,Brightness,30,Human,35.4,40.8,39.0,19.9,7.0,0.0,0,183.9,-720.0,0,,,,,
2026-04-09 21:59:00,Bedroom_LED_2,Smart LED Bulb,Color Temperature,2700,Human,37.1,41.5,40.0,11.9,8.0,0.0,0,184.9,-720.0,0,,,,,
2026-04-09 22:32:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,19,Human,37.8,39.2,51.0,23.4,24.0,0.0,0,217.9,-720.0,0,,,,,
2026-04-09 22:33:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human,34.7,43.3,42.0,11.3,15.0,0.0,0,218.9,-720.0,0,,,,,
2026-04-09 22:45:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human,38.1,42.8,35.0,7.2,17.0,0.0,0,230.9,-720.0,0,,,,,
2026-04-09 23:09:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human,36.9,44.7,49.0,6.6,23.0,0.0,0,254.9,-720.0,0,,,,,
2026-04-09 23:11:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,33.7,43.3,54.0,2.9,19.0,0.0,0,256.9,-720.0,0,,,,,
2026-04-09 23:12:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,39.6,38.1,41.0,14.5,7.0,0.0,0,257.9,-720.0,0,,,,,
2026-04-10 06:22:00,Garden_Irrigation_1,Smart Irrigation Controller,Zone 1 State,On,Human,41.4,42.8,45.0,21.6,9.0,0.0,0,-720.0,3.5,0,,,,,
2026-04-10 06:52:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,21,Human,33.6,41.8,39.0,17.9,13.0,0.0,0,-720.0,-26.5,1,,,,,
2026-04-10 06:53:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human,34.0,41.4,51.0,10.0,16.0,0.0,0,-720.0,-27.5,1,,,,,
2026-04-10 06:54:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Low,Human,31.5,45.0,52.0,14.4,18.0,0.0,0,-720.0,-28.5,1,,,,,
2026-04-10 06:54:32,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,81,Human,34.0,38.0,57.0,12.0,24.0,0.0,0,-719.9,-29.0,1,,,,,
2026-04-10 08:05:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human,37.3,45.1,46.0,23.8,9.0,10.9,0,-649.4,-99.5,1,,,,,
2026-04-10 08:06:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,30,Human,38.2,40.3,50.0,4.2,9.0,11.1,0,-648.4,-100.5,1,,,,,
2026-04-10 08:59:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human,36.6,42.0,39.0,13.7,9.0,11.2,0,-595.4,-153.5,1,,,,,
2026-04-10 13:04:00,LivingRoom_Fan_1,Smart Ceiling Fan,Power State,On,Human,37.4,40.3,37.0,6.5,22.0,10.2,0,-350.4,-398.5,1,,,,,
2026-04-10 13:05:00,LivingRoom_Fan_1,Smart Ceiling Fan,Fan Speed,High,Human,41.8,41.7,47.0,22.6,21.0,10.7,0,-349.4,-399.5,1,,,,,
2026-04-10 18:09:00,LivingRoom_Fan_1,Smart Ceiling Fan,Power State,Off,Human,36.1,42.8,47.0,19.4,18.0,0.0,0,-45.4,-703.5,1,,,,,
2026-04-10 18:36:23,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,0,Human,38.6,42.2,48.0,3.9,17.0,0.0,0,-18.0,-720.0,1,,,,,
2026-04-10 19:12:23,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human,36.4,42.7,50.0,11.5,22.0,0.0,0,18.0,-720.0,0,,,,,
2026-04-10 19:13:23,LivingRoom_LED_1,Smart LED Bulb,Brightness,65,Human,37.8,43.0,52.0,12.0,17.0,0.0,0,19.0,-720.0,0,,,,,
2026-04-10 19:14:23,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,2700,Human,35.0,42.3,54.0,11.1,23.0,0.0,0,20.0,-720.0,0,,,,,
2026-04-10 19:35:23,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human,33.8,44.9,50.0,7.8,11.0,0.0,0,41.0,-720.0,0,,,,,
2026-04-10 21:55:00,Bedroom_LED_2,Smart LED Bulb,Power State,On,Human,34.7,41.6,35.0,22.5,23.0,0.0,0,180.6,-720.0,0,,,,,
2026-04-10 21:56:00,Bedroom_LED_2,Smart LED Bulb,Brightness,40,Human,37.2,41.8,53.0,21.8,20.0,0.0,0,181.6,-720.0,0,,,,,
2026-04-10 21:57:00,Bedroom_LED_2,Smart LED Bulb,Color Temperature,2700,Human,39.6,42.3,53.0,7.5,6.0,0.0,0,182.6,-720.0,0,,,,,
2026-04-10 22:31:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,19,Human,34.8,40.9,51.0,12.9,20.0,0.0,0,216.6,-720.0,0,,,,,
2026-04-10 22:32:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human,33.7,41.3,54.0,15.7,8.0,0.0,0,217.6,-720.0,0,,,,,
2026-04-10 22:39:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human,38.8,44.0,41.0,13.1,6.0,0.0,0,224.6,-720.0,0,,,,,
2026-04-10 23:14:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human,34.7,43.6,44.0,16.2,9.0,0.0,0,259.6,-720.0,0,,,,,
2026-04-10 23:16:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,38.9,37.3,55.0,11.7,6.0,0.0,0,261.6,-720.0,0,,,,,
2026-04-10 23:17:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,28.8,39.5,37.0,11.6,15.0,0.0,0,262.6,-720.0,0,,,,,
2026-04-11 06:23:00,Garden_Irrigation_1,Smart Irrigation Controller,Zone 1 State,On,Human,35.7,39.2,46.0,11.8,14.0,0.0,0,-720.0,1.8,0,,,,,
2026-04-11 09:03:00,Hallway_Vacuum_1,Robot Vacuum,Cleaning State,Clean,Human,37.5,43.4,50.0,13.0,5.0,11.3,0,-591.7,-158.2,1,,,,,
2026-04-11 09:04:00,Hallway_Vacuum_1,Robot Vacuum,Suction Power,Max,Human,38.3,44.3,53.0,6.2,6.0,8.8,0,-590.7,-159.2,1,,,,,
2026-04-11 13:00:00,LivingRoom_Fan_1,Smart Ceiling Fan,Power State,On,Human,41.9,38.6,52.0,19.8,5.0,10.9,0,-354.7,-395.2,1,,,,,
2026-04-11 13:01:00,LivingRoom_Fan_1,Smart Ceiling Fan,Fan Speed,High,Human,39.1,38.2,54.0,19.9,17.0,10.0,0,-353.7,-396.2,1,,,,,
2026-04-11 14:18:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,21,Human,36.5,46.2,42.0,18.1,7.0,10.6,0,-276.7,-473.2,1,,,,,
2026-04-11 14:19:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human,33.3,43.8,51.0,2.8,14.0,9.0,0,-275.7,-474.2,1,,,,,
2026-04-11 17:51:00,LivingRoom_Fan_1,Smart Ceiling Fan,Power State,Off,Human,32.1,45.2,53.0,12.4,22.0,7.0,0,-63.7,-686.2,1,,,,,
2026-04-11 19:00:39,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human,36.4,43.2,41.0,19.5,9.0,0.0,0,6.0,-720.0,0,,,,,
2026-04-11 19:01:39,LivingRoom_LED_1,Smart LED Bulb,Brightness,70,Human,45.3,38.4,52.0,15.5,7.0,0.0,0,7.0,-720.0,0,,,,,
2026-04-11 19:02:39,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human,35.6,39.5,42.0,15.5,19.0,0.0,0,8.0,-720.0,0,,,,,
2026-04-11 19:25:39,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human,36.1,41.5,52.0,11.3,24.0,0.0,0,31.0,-720.0,0,,,,,
2026-04-11 21:52:00,Bedroom_LED_2,Smart LED Bulb,Power State,On,Human,36.9,47.1,54.0,8.0,16.0,0.0,0,177.3,-720.0,0,,,,,
2026-04-11 21:53:00,Bedroom_LED_2,Smart LED Bulb,Brightness,30,Human,40.5,40.9,55.0,11.5,10.0,0.0,0,178.3,-720.0,0,,,,,
2026-04-11 21:54:00,Bedroom_LED_2,Smart LED Bulb,Color Temperature,2700,Human,39.7,40.3,45.0,13.8,5.0,0.0,0,179.3,-720.0,0,,,,,
2026-04-11 22:22:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,19,Human,37.7,38.8,45.0,17.4,6.0,0.0,0,207.3,-720.0,0,,,,,
2026-04-11 22:23:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human,37.8,37.4,36.0,14.1,12.0,0.0,0,208.3,-720.0,0,,,,,
2026-04-11 22:37:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Disabled,Human,30.9,44.0,52.0,22.9,21.0,0.0,0,222.3,-720.0,0,,,,,
2026-04-11 23:09:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human,32.2,45.3,47.0,16.2,21.0,0.0,0,254.3,-720.0,0,,,,,
2026-04-11 23:11:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,32.8,33.3,47.0,7.4,13.0,0.0,0,256.3,-720.0,0,,,,,
2026-04-11 23:12:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,36.5,39.4,47.0,23.0,21.0,0.0,0,257.3,-720.0,0,,,,,
2026-04-12 06:39:00,Garden_Irrigation_1,Smart Irrigation Controller,Zone 1 State,On,Human,29.6,41.4,49.0,21.6,19.0,0.0,0,-720.0,-15.0,1,,,,,
2026-04-12 12:30:00,LivingRoom_Fan_1,Smart Ceiling Fan,Power State,On,Human,36.8,46.5,36.0,6.8,13.0,7.7,0,-384.9,-366.0,1,,,,,
2026-04-12 12:31:00,LivingRoom_Fan_1,Smart Ceiling Fan,Fan Speed,High,Human,33.2,39.0,36.0,7.4,6.0,8.2,0,-383.9,-367.0,1,,,,,
2026-04-12 14:45:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,21,Human,33.9,38.9,45.0,23.4,6.0,10.1,0,-249.9,-501.0,1,,,,,
2026-04-12 14:46:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human,37.2,40.6,40.0,11.3,17.0,11.3,0,-248.9,-502.0,1,,,,,
2026-04-12 18:00:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,50,Automation,35.5,41.4,37.0,6.4,10.0,0.0,0,-54.9,-696.0,1,,,,,
2026-04-12 18:02:00,LivingRoom_Fan_1,Smart Ceiling Fan,Power State,Off,Human,32.9,43.4,46.0,13.7,17.0,0.0,0,-52.9,-698.0,1,,,,,
2026-04-12 19:13:55,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human,34.8,43.6,39.0,17.7,14.0,0.0,0,19.0,-720.0,0,,,,,
2026-04-12 19:14:55,LivingRoom_LED_1,Smart LED Bulb,Brightness,60,Human,40.1,39.6,39.0,15.5,14.0,0.0,0,20.0,-720.0,0,,,,,
2026-04-12 19:15:55,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,2700,Human,34.7,43.5,35.0,13.5,11.0,0.0,0,21.0,-720.0,0,,,,,
2026-04-12 19:30:55,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human,37.5,38.7,56.0,12.0,6.0,0.0,0,36.0,-720.0,0,,,,,
2026-04-12 22:02:00,Bedroom_LED_2,Smart LED Bulb,Power State,On,Human,37.0,46.1,46.0,18.3,15.0,0.0,0,187.1,-720.0,0,,,,,
2026-04-12 22:03:00,Bedroom_LED_2,Smart LED Bulb,Brightness,40,Human,37.2,38.9,50.0,12.2,15.0,0.0,0,188.1,-720.0,0,,,,,
2026-04-12 22:04:00,Bedroom_LED_2,Smart LED Bulb,Color Temperature,2700,Human,37.9,39.7,40.0,13.7,18.0,0.0,0,189.1,-720.0,0,,,,,
2026-04-12 22:29:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,19,Human,37.0,45.4,57.0,17.6,12.0,0.0,0,214.1,-720.0,0,,,,,
2026-04-12 22:30:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human,35.6,42.8,54.0,16.7,20.0,0.0,0,215.1,-720.0,0,,,,,
2026-04-12 22:40:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Disabled,Human,38.7,40.8,45.0,10.6,6.0,0.0,0,225.1,-720.0,0,,,,,
2026-04-12 23:13:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human,34.1,42.6,51.0,13.6,21.0,0.0,0,258.1,-720.0,0,,,,,
